Item,Material,Subtotal,MaterialGroup1
20,19076043,14800,SB FURNITURE
20,19091608,19600,POSH ATELIER
20,19091608,29600,POSH ATELIER
120,19131813,13831.26,SB FURNITURE
20,19096158,11700,SB FURNITURE
20,19096158,11700,SB FURNITURE
20,19096158,11700,SB FURNITURE
20,19096158,11700,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
20,19081306,84000,POSH ATELIER
40,19081402,11975.84,SB FURNITURE
20,19081255,96000,POSH ATELIER
20,19112132,63800,LE LUXE
20,19100911,59600,POSH ATELIER
20,19110738,8330,KONCEPT FURNITURE
220,19122933,4882.56,KONCEPT FURNITURE
20,19124941,11410,SB FURNITURE
20,19116055,39900,LE LUXE
20,19125823,64900,FRENCH PROVENCE
20,19097438,13600,SB FURNITURE
40,19117037,17990,SB FURNITURE
60,19122934,4905.79,KONCEPT FURNITURE
60,19117037,15740.09,SB FURNITURE
40,19109646,7639.89,SB FURNITURE
60,19122933,4882.56,KONCEPT FURNITURE
20,19086674,12500,KONCEPT FURNITURE
20,19124222,18000,KONCEPT FURNITURE
20,19071209,56700,POSH ATELIER
20,19014293,3700,KONCEPT FURNITURE
20,19111255,8540,KONCEPT FURNITURE
80,19122933,4882.56,KONCEPT FURNITURE
20,19101783,9555,SB FURNITURE
20,19081288,25900,POSH ATELIER
20,19101783,9555,SB FURNITURE
20,19091608,25900,POSH ATELIER
40,19091912,12828.91,SB FURNITURE
60,19124222,12259.46,KONCEPT FURNITURE
160,19120188,6028.57,SB FURNITURE
20,19097865,31150,POSH ATELIER
60,19112922,8621.93,KONCEPT FURNITURE
40,19101783,8884.34,SB FURNITURE
20,19081438,29600,POSH ATELIER
40,19111259,8564.03,KONCEPT FURNITURE
40,19101638,9450,KONCEPT FURNITURE
80,19047189,19950,SB FURNITURE
40,19122933,5475,KONCEPT FURNITURE
40,19109648,7128.86,SB FURNITURE
20,19111253,22400,CLICHE
60,19063489,6475.34,KONCEPT FURNITURE
40,19111259,8564.03,KONCEPT FURNITURE
160,19115403,6850,KONCEPT FURNITURE
160,19120188,6028.57,SB FURNITURE
140,19097438,12809.59,SB FURNITURE
20,19127886,13750,SB FURNITURE
20,19119935,29900,SCHULTZ DESIGN
60,19117037,15740.09,SB FURNITURE
20,19098063,16450,POSH ATELIER
60,19116086,31350,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
60,19068766,9786.19,SB FURNITURE
40,19101783,8884.34,SB FURNITURE
80,19116085,11189.21,SB FURNITURE
40,19081402,11975.84,SB FURNITURE
40,19096155,8700,SB FURNITURE
20,19098034,28800,POSH ATELIER
80,19043178,11013.95,SB FURNITURE
140,19049570,14102.74,SB FURNITURE
20,19111255,8540,KONCEPT FURNITURE
60,19098016,36800,POSH ATELIER
20,19117037,17990,SB FURNITURE
40,19085616,9049.4,KONCEPT FURNITURE
20,19126131,10350,SB FURNITURE
20,19116086,31350,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
20,19111259,8564,KONCEPT FURNITURE
80,19116085,11189.21,SB FURNITURE
40,19111259,8564.03,KONCEPT FURNITURE
40,19136055,35840,SCHULTZ DESIGN
40,19136055,35840,SCHULTZ DESIGN
20,19091633,29400,SCHULTZ DESIGN
20,19089592,33040,SCHULTZ DESIGN
20,19127889,17875,SB FURNITURE
20,19045919,25090,SB FURNITURE
20,19045919,25090,SB FURNITURE
20,19080280,23730,SCHULTZ DESIGN
20,19080280,23730,SCHULTZ DESIGN
20,19080280,23730,SCHULTZ DESIGN
60,19078314,54880,SCHULTZ DESIGN
20,19127632,39555,SB FURNITURE
40,19096149,7592.57,SB FURNITURE
40,19117411,7840.44,KONCEPT FURNITURE
80,19109647,4798.66,SB FURNITURE
100,19126132,11013.95,SB FURNITURE
80,19126845,9531.72,SB FURNITURE
20,19097434,17600,SB FURNITURE
20,19091608,29600,POSH ATELIER
20,19044452,11250,SB FURNITURE
20,19110880,16800,SB FURNITURE
140,19097438,11566.57,SB FURNITURE
80,19113842,21181.09,SB FURNITURE
60,19120689,25414.94,SB FURNITURE
20,19098016,36800,POSH ATELIER
20,19037271,17600,SB FURNITURE
40,19085616,9049.4,KONCEPT FURNITURE
40,19122933,5225,KONCEPT FURNITURE
100,19115403,6069.94,KONCEPT FURNITURE
20,19127886,33750,SB FURNITURE
20,19050473,56900,LE LUXE
20,19111256,8040,KONCEPT FURNITURE
60,19124939,13288.43,SB FURNITURE
120,19042799,19789.36,SB FURNITURE
40,19091913,12828.91,SB FURNITURE
40,19043174,8825.64,SB FURNITURE
60,19111260,8564.03,KONCEPT FURNITURE
60,19097665,29900,LE LUXE
20,19124940,13825,SB FURNITURE
20,19110616,5300,KONCEPT FURNITURE
20,19055846,31600,POSH ATELIER
120,19097438,1399.36,SB FURNITURE
20,19111256,7270,KONCEPT FURNITURE
60,19023905,9864.87,KONCEPT FURNITURE
80,19110880,14965.24,SB FURNITURE
20,19111256,8540,KONCEPT FURNITURE
60,19023905,9864.87,KONCEPT FURNITURE
40,19026309,11739.9,SB FURNITURE
20,19093321,12390,KONCEPT FURNITURE
20,19101638,9450,KONCEPT FURNITURE
60,19122934,4678.27,KONCEPT FURNITURE
60,19026309,10681.13,SB FURNITURE
40,19090396,6250,KONCEPT FURNITURE
20,19135390,20250,SB FURNITURE
60,19112922,8155.88,KONCEPT FURNITURE
40,19097827,8731.07,KONCEPT FURNITURE
60,19117037,17311,SB FURNITURE
20,19081402,12750,SB FURNITURE
40,19122934,5213.04,KONCEPT FURNITURE
20,19112863,8663.33,KONCEPT FURNITURE
20,19116092,45900,HERITAGE
20,19116082,25425,SB FURNITURE
20,19078194,15800,CLICHE
40,19126844,9930.98,SB FURNITURE
20,19116085,11414.96,SB FURNITURE
20,19043196,9350,SB FURNITURE
20,19081252,32200,POSH ATELIER
40,19090396,18750,KONCEPT FURNITURE
40,19090396,43750,KONCEPT FURNITURE
40,19115403,6303.93,KONCEPT FURNITURE
20,19120689,25535.33,SB FURNITURE
20,20124447,22940,SCHULTZ DESIGN
80,19117037,15488.01,SB FURNITURE
60,19111260,8257.08,KONCEPT FURNITURE
40,19124942,12755.5,SB FURNITURE
60,19111256,7866.18,KONCEPT FURNITURE
40,19090396,5917,KONCEPT FURNITURE
20,19124942,12650,SB FURNITURE
60,19130028,14069.14,KONCEPT FURNITURE
20,19091913,13600,SB FURNITURE
80,19063489,9700,KONCEPT FURNITURE
40,19090396,5929.49,KONCEPT FURNITURE
60,19122934,4678.27,KONCEPT FURNITURE
20,19124947,17500,SB FURNITURE
20,19088988,15600,SB FURNITURE
180,19110882,13116.57,SB FURNITURE
40,19135717,6900,KONCEPT FURNITURE
60,19063489,5820,KONCEPT FURNITURE
20,19116082,33900,SB FURNITURE
20,19081313,33120,POSH ATELIER
120,19042799,19789.36,SB FURNITURE
120,19127886,33320.88,SB FURNITURE
20,19091912,13600,SB FURNITURE
40,19101783,8636.87,SB FURNITURE
60,19111260,8564.03,KONCEPT FURNITURE
40,19135396,7838.29,SB FURNITURE
60,19116085,2646.16,SB FURNITURE
20,19111256,7710.07,KONCEPT FURNITURE
40,19090396,5929.49,KONCEPT FURNITURE
40,19101783,8884.34,SB FURNITURE
20,19127290,30456,POSH ATELIER
20,19097826,9068.11,KONCEPT FURNITURE
20,19068780,14026.97,SB FURNITURE
40,19135398,8734.06,SB FURNITURE
20,19130214,32389.7,SB FURNITURE
80,19116085,10908.78,SB FURNITURE
40,19090396,5917,KONCEPT FURNITURE
20,19089592,35400,SCHULTZ DESIGN
20,19076043,14800,SB FURNITURE
20,19091633,3000,SCHULTZ DESIGN
20,19097865,14600,POSH ATELIER
20,19023905,9950,KONCEPT FURNITURE
40,19101638,8408.41,KONCEPT FURNITURE
20,19115403,6850,KONCEPT FURNITURE
20,19116082,24425,SB FURNITURE
60,19086674,11384.8,KONCEPT FURNITURE
40,19101783,8690.36,SB FURNITURE
20,19097825,8930.43,KONCEPT FURNITURE
20,19106913,11900,KONCEPT FURNITURE
60,19111256,7866.18,KONCEPT FURNITURE
20,19113842,21600,SB FURNITURE
20,19116972,29900,VINTAGE PASSION
160,19120188,5913.74,SB FURNITURE
40,19090396,5929.49,KONCEPT FURNITURE
40,19122934,5213.04,KONCEPT FURNITURE
60,19097821,9105.16,KONCEPT FURNITURE
20,19071497,4800,POSH ATELIER
20,19109648,8340,SB FURNITURE
40,19090396,6250,KONCEPT FURNITURE
40,19090396,6250,KONCEPT FURNITURE
40,19090396,6250,KONCEPT FURNITURE
40,19090396,6250,KONCEPT FURNITURE
20,19109648,8340,SB FURNITURE
40,19109646,7384.38,SB FURNITURE
20,19112922,8320,KONCEPT FURNITURE
20,19098063,18800,POSH ATELIER
60,19117037,15740.09,SB FURNITURE
20,19098063,16920,POSH ATELIER
40,19111259,8564.03,KONCEPT FURNITURE
40,19090396,6250,KONCEPT FURNITURE
80,19130214,31705.58,SB FURNITURE
40,19116083,21675,SB FURNITURE
20,19113819,9030,KONCEPT FURNITURE
40,19115403,6303.93,KONCEPT FURNITURE
60,19043174,10453.76,SB FURNITURE
40,19120188,5949.19,SB FURNITURE
140,19127772,27675,SB FURNITURE
220,19098018,28000,POSH ATELIER
40,19097865,35600,POSH ATELIER
40,19124948,17500,SB FURNITURE
60,19044446,9506.69,SB FURNITURE
60,19112922,8155.88,KONCEPT FURNITURE
60,19117037,15740.09,SB FURNITURE
20,19043178,9311.99,SB FURNITURE
20,19116082,24425,SB FURNITURE
40,19097823,8750,KONCEPT FURNITURE
40,19097823,8750,KONCEPT FURNITURE
20,19130214,34950,SB FURNITURE
20,19117411,8260,KONCEPT FURNITURE
40,19122934,5213.04,KONCEPT FURNITURE
20,19126830,15255,SB FURNITURE
40,19081402,11659.85,SB FURNITURE
20,19135396,7544.83,SB FURNITURE
20,19126130,21600,SB FURNITURE
40,19122934,4905.79,KONCEPT FURNITURE
40,19101638,8115.76,KONCEPT FURNITURE
20,19043174,10875,SB FURNITURE
80,19130214,32630.58,SB FURNITURE
40,19122203,30117.21,SB FURNITURE
20,19081252,33120,POSH ATELIER
40,19115403,6303.93,KONCEPT FURNITURE
60,19112863,8476.79,KONCEPT FURNITURE
120,19098063,16920,POSH ATELIER
40,19111255,7866.18,KONCEPT FURNITURE
40,19111259,8257.08,KONCEPT FURNITURE
40,19122934,5213.04,KONCEPT FURNITURE
20,19127286,29672,POSH ATELIER
20,19127279,31896,POSH ATELIER
20,19068741,27750,SB FURNITURE
40,19096150,7838.29,SB FURNITURE
40,19109646,7639.89,SB FURNITURE
80,19116972,29900,VINTAGE PASSION
60,19117037,15211.01,SB FURNITURE
20,19098063,16920,POSH ATELIER
40,19076043,14475,SB FURNITURE
80,19043178,11013.95,SB FURNITURE
20,19138101,13279.71,SB FURNITURE
60,19112922,8155.77,KONCEPT FURNITURE
80,19112863,7757.78,KONCEPT FURNITURE
20,19135399,12675,SB FURNITURE
20,19097434,17600,SB FURNITURE
40,19126844,9447.03,SB FURNITURE
20,19071497,24800,POSH ATELIER
20,19127772,27675,SB FURNITURE
60,19043194,8584.18,SB FURNITURE
20,19097825,9800,KONCEPT FURNITURE
20,19111253,21573.43,CLICHE
20,19116086,31350,SB FURNITURE
20,19116086,31350,SB FURNITURE
20,19127258,30960,POSH ATELIER
20,19050473,56900,LE LUXE
20,19097434,16600,SB FURNITURE
40,19111259,8257.08,KONCEPT FURNITURE
60,19068766,9786.19,SB FURNITURE
20,19068780,14150,SB FURNITURE
20,19096158,10700,SB FURNITURE
20,19043196,7590,SB FURNITURE
20,19135416,8385.47,SB FURNITURE
20,19106913,11900,KONCEPT FURNITURE
40,19086638,10538.62,KONCEPT FURNITURE
40,19101789,6603.58,KONCEPT FURNITURE
20,19096155,8229,SB FURNITURE
60,19124222,11870.27,KONCEPT FURNITURE
40,19115403,6303.93,KONCEPT FURNITURE
20,19116972,29900,VINTAGE PASSION
40,19117412,7900.24,KONCEPT FURNITURE
20,19098063,18800,POSH ATELIER
100,19115404,6069.94,KONCEPT FURNITURE
20,19119935,29900,SCHULTZ DESIGN
20,19081264,49680,POSH ATELIER
20,19091917,15200,SB FURNITURE
40,19111259,8257.08,KONCEPT FURNITURE
20,19124939,13812,SB FURNITURE
100,19115403,6069.94,KONCEPT FURNITURE
20,19101638,103.85,KONCEPT FURNITURE
60,19081402,12750,SB FURNITURE
20,19124942,11757,SB FURNITURE
20,19096155,7842.01,SB FURNITURE
20,19097434,16600,SB FURNITURE
60,19117037,15189.52,SB FURNITURE
20,19098063,16920,POSH ATELIER
20,19127772,26675,SB FURNITURE
20,19096158,11700,SB FURNITURE
40,19135396,7838.29,SB FURNITURE
20,19093321,11048,KONCEPT FURNITURE
40,19043174,8825.64,SB FURNITURE
20,19068840,8135.97,KONCEPT FURNITURE
120,19117037,17862.28,SB FURNITURE
20,19096158,10700,SB FURNITURE
60,19127231,11381.43,SB FURNITURE
20,19097434,16600,SB FURNITURE
20,19131815,15600,SB FURNITURE
20,19044447,9000,SB FURNITURE
40,19120137,4500,SB FURNITURE
60,19124222,11870.27,KONCEPT FURNITURE
20,19135420,19825,SB FURNITURE
20,19111255,7540,KONCEPT FURNITURE
60,19124222,11870.27,KONCEPT FURNITURE
20,19042791,20450,SB FURNITURE
20,19076893,7950,KONCEPT FURNITURE
80,19091913,6941.53,SB FURNITURE
40,19111259,8257.08,KONCEPT FURNITURE
40,19111259,8257.08,KONCEPT FURNITURE
20,19096158,10700,SB FURNITURE
40,19115404,6303.93,KONCEPT FURNITURE
20,19117037,16990,SB FURNITURE
20,19025618,9065.41,KONCEPT FURNITURE
20,19117414,8320,KONCEPT FURNITURE
40,19042855,6828.58,KONCEPT FURNITURE
20,19130214,34950,SB FURNITURE
40,19115404,6303.93,KONCEPT FURNITURE
20,19081288,25140,POSH ATELIER
20,19134958,76900,SCHULTZ DESIGN
100,19077731,10605.51,SB FURNITURE
100,19077731,10605.51,SB FURNITURE
60,19112922,8155.88,KONCEPT FURNITURE
20,19097434,17600,SB FURNITURE
20,19098063,16450,POSH ATELIER
20,19071497,21700,POSH ATELIER
20,19116082,22035,SB FURNITURE
60,19120162,8710,SB FURNITURE
60,19127231,11381.43,SB FURNITURE
20,19098018,28000,POSH ATELIER
20,19098018,28000,POSH ATELIER
20,19091608,28600,POSH ATELIER
40,19122934,5225,KONCEPT FURNITURE
20,19081289,48300,POSH ATELIER
20,19097434,16600,SB FURNITURE
60,19043194,9747.34,SB FURNITURE
60,19117037,15740.09,SB FURNITURE
20,19120689,26250,SB FURNITURE
20,19088988,15600,SB FURNITURE
40,19091913,12603.45,SB FURNITURE
40,19037270,14091.13,SB FURNITURE
20,19120689,26250,SB FURNITURE
20,19042799,21350,SB FURNITURE
20,19111253,22400,CLICHE
20,19081313,33120,POSH ATELIER
20,19111259,4960,KONCEPT FURNITURE
40,19091913,12603.45,SB FURNITURE
20,19112132,31900,LE LUXE
20,19042798,18950,SB FURNITURE
60,19122933,4677.56,KONCEPT FURNITURE
40,19116081,22120.05,SB FURNITURE
40,19135398,8490.77,SB FURNITURE
80,19112863,8057.31,KONCEPT FURNITURE
60,19097438,11660.12,SB FURNITURE
20,19138096,11400,SB FURNITURE
20,19043178,9550.61,SB FURNITURE
80,19120162,3109.76,SB FURNITURE
20,19093321,12390,KONCEPT FURNITURE
20,19116083,19675,SB FURNITURE
20,19135398,8501.43,SB FURNITURE
120,19131813,13831.26,SB FURNITURE
40,19101783,8884.34,SB FURNITURE
60,19055847,31600,POSH ATELIER
20,19055847,31600,POSH ATELIER
20,19093903,14800,SB FURNITURE
40,19050260,20440,SB FURNITURE
20,19116086,31350,SB FURNITURE
40,19081402,11975.84,SB FURNITURE
20,19127772,26675,SB FURNITURE
160,19068840,8057.31,KONCEPT FURNITURE
20,19042777,19200,SB FURNITURE
60,19117037,17990,SB FURNITURE
20,19098018,28000,POSH ATELIER
20,19098018,28000,POSH ATELIER
20,19037271,14300,SB FURNITURE
40,19110739,15181.62,KONCEPT FURNITURE
40,19101783,8884.34,SB FURNITURE
40,19101783,8884.34,SB FURNITURE
20,19120689,26250,SB FURNITURE
20,19097865,32040,POSH ATELIER
20,19044446,12000,SB FURNITURE
40,19014293,33.16,KONCEPT FURNITURE
20,19091913,13600,SB FURNITURE
60,19122933,4671.06,KONCEPT FURNITURE
60,19127231,11381.43,SB FURNITURE
60,19111260,8564.03,KONCEPT FURNITURE
60,19122933,4882.56,KONCEPT FURNITURE
20,19096158,10836.68,SB FURNITURE
20,19127888,17225,SB FURNITURE
20,19043178,11000,SB FURNITURE
40,19126844,8107.7,SB FURNITURE
40,19081402,11975.84,SB FURNITURE
60,19124222,11870.27,KONCEPT FURNITURE
20,19112922,8445,KONCEPT FURNITURE
20,19098016,36800,POSH ATELIER
20,19112132,31899.98,LE LUXE
40,19090396,5917,KONCEPT FURNITURE
40,19101783,8636.87,SB FURNITURE
60,19127231,11381.43,SB FURNITURE
20,19081288,26640,POSH ATELIER
20,19122203,32850,SB FURNITURE
100,19077732,11736.14,SB FURNITURE
40,19110738,8019.06,KONCEPT FURNITURE
60,19111259,8625.55,KONCEPT FURNITURE
40,19122933,5213.04,KONCEPT FURNITURE
180,19124939,14812,SB FURNITURE
40,19076043,11975,SB FURNITURE
20,19098063,16920,POSH ATELIER
40,19042855,6828.58,KONCEPT FURNITURE
80,19068840,8057.31,KONCEPT FURNITURE
20,19124222,11600,KONCEPT FURNITURE
20,19043174,9875,SB FURNITURE
40,19076043,14142,SB FURNITURE
20,19124222,12031.83,KONCEPT FURNITURE
60,19127231,11689.87,SB FURNITURE
40,19110738,7184.38,KONCEPT FURNITURE
60,19122933,4678.27,KONCEPT FURNITURE
40,19086638,10538.62,KONCEPT FURNITURE
20,19119935,59800,SCHULTZ DESIGN
20,19097865,35600,POSH ATELIER
20,19126132,12000,SB FURNITURE
160,19120188,5913.74,SB FURNITURE
40,19076893,7114.29,KONCEPT FURNITURE
40,19122934,5213.04,KONCEPT FURNITURE
20,19097827,9090,KONCEPT FURNITURE
20,19111255,7834.8,KONCEPT FURNITURE
20,19122203,32850,SB FURNITURE
20,19119935,28900,SCHULTZ DESIGN
20,19124939,13288.93,SB FURNITURE
20,19116082,24425,SB FURNITURE
20,19097434,17600,SB FURNITURE
20,19097434,17600,SB FURNITURE
40,19101638,8408.41,KONCEPT FURNITURE
60,19068728,19200,SB FURNITURE
40,19109482,6900,KONCEPT FURNITURE
40,19109482,6900,KONCEPT FURNITURE
40,19109482,6900,KONCEPT FURNITURE
60,19117037,15475.55,SB FURNITURE
40,19043174,8825.64,SB FURNITURE
60,19043196,10350,SB FURNITURE
20,19115404,6850,KONCEPT FURNITURE
40,19120188,409.87,SB FURNITURE
40,19101783,10290,SB FURNITURE
40,19014293,7380.17,KONCEPT FURNITURE
40,19122934,4682.56,KONCEPT FURNITURE
20,19116083,20675,SB FURNITURE
40,19117409,7502.65,KONCEPT FURNITURE
40,19110741,7614.94,KONCEPT FURNITURE
40,19120188,6450,SB FURNITURE
20,19098016,35800,POSH ATELIER
20,19112922,8202.35,KONCEPT FURNITURE
40,19128188,7349.45,KONCEPT FURNITURE
20,19043174,10875,SB FURNITURE
40,19117411,7578.22,KONCEPT FURNITURE
60,19122933,4671.06,KONCEPT FURNITURE
20,19112922,5085.88,KONCEPT FURNITURE
40,19117411,7840.44,KONCEPT FURNITURE
20,19068840,8298.03,KONCEPT FURNITURE
40,19111256,7943.42,KONCEPT FURNITURE
40,19122933,5213.04,KONCEPT FURNITURE
20,19124947,16500,SB FURNITURE
100,19115403,6391.1,KONCEPT FURNITURE
20,19116083,675,SB FURNITURE
20,19111259,8540.91,KONCEPT FURNITURE
120,19131813,13831.26,SB FURNITURE
20,19116082,18425,SB FURNITURE
180,19091912,12725.5,SB FURNITURE
20,19096158,11700,SB FURNITURE
20,19127294,34064,POSH ATELIER
80,19068840,8057.31,KONCEPT FURNITURE
20,19043192,19050,SB FURNITURE
20,19116082,24425,SB FURNITURE
20,19127274,33992,POSH ATELIER
20,19081262,24920,POSH ATELIER
20,19093321,12390,KONCEPT FURNITURE
40,19055846,31600,POSH ATELIER
40,19096150,7838.29,SB FURNITURE
60,19068766,9786.19,SB FURNITURE
20,19124946,13363.01,SB FURNITURE
40,19135396,7838.29,SB FURNITURE
20,19097865,31150,POSH ATELIER
20,19101310,27650,POSH ATELIER
20,19096149,7240,SB FURNITURE
40,19091913,12603.45,SB FURNITURE
20,19110772,25400,CLICHE
40,19138096,10483.69,SB FURNITURE
40,19135396,8084,SB FURNITURE
220,19101783,8451.44,SB FURNITURE
100,19015812,18899.57,SB FURNITURE
140,19097438,12809.59,SB FURNITURE
120,19042799,20297.18,SB FURNITURE
20,19098018,28000,POSH ATELIER
20,19098018,28000,POSH ATELIER
20,19119935,28900,SCHULTZ DESIGN
20,19124940,14812,SB FURNITURE
20,19098016,36245.78,POSH ATELIER
20,19042798,5950,SB FURNITURE
20,19081303,26640,POSH ATELIER
20,19068766,9230,SB FURNITURE
20,19081262,25200,POSH ATELIER
20,19138096,9880,SB FURNITURE
40,19101783,8884.34,SB FURNITURE
40,19109482,7177.11,KONCEPT FURNITURE
60,19112863,8271.78,KONCEPT FURNITURE
40,19109646,7384.38,SB FURNITURE
20,19081262,25920,POSH ATELIER
40,19043174,8604.45,SB FURNITURE
20,19015812,18900,SB FURNITURE
20,19101310,15600,POSH ATELIER
20,19086638,11320.93,KONCEPT FURNITURE
60,19111253,22400,CLICHE
40,19135396,7838.29,SB FURNITURE
20,19124222,11600,KONCEPT FURNITURE
20,19126132,12000,SB FURNITURE
60,19096159,12675,SB FURNITURE
20,19081323,22200,POSH ATELIER
40,19101638,7853.11,KONCEPT FURNITURE
120,19077731,10560,SB FURNITURE
20,19097438,12600,SB FURNITURE
40,19135396,7838.29,SB FURNITURE
40,19049568,4598.64,SB FURNITURE
20,19127772,26675,SB FURNITURE
40,19122934,4682.56,KONCEPT FURNITURE
20,19043196,9350,SB FURNITURE
60,19122934,4655.79,KONCEPT FURNITURE
60,19122934,4682.56,KONCEPT FURNITURE
60,19111260,8231.03,KONCEPT FURNITURE
40,19101783,8636.87,SB FURNITURE
40,19090396,5929.49,KONCEPT FURNITURE
20,19124945,14400,SB FURNITURE
80,19086638,10884.15,KONCEPT FURNITURE
40,19109646,7384.38,SB FURNITURE
40,19101789,6287.62,KONCEPT FURNITURE
60,19068766,9786.19,SB FURNITURE
40,19117409,7152.88,KONCEPT FURNITURE
20,19120288,13900,KONCEPT FURNITURE
40,19043192,9269.47,SB FURNITURE
20,19091608,29600,POSH ATELIER
20,19116082,25425,SB FURNITURE
20,19081288,29600,POSH ATELIER
20,19097865,35600,POSH ATELIER
60,19127231,11381.43,SB FURNITURE
20,19127772,26675,SB FURNITURE
20,19126845,9719.23,SB FURNITURE
40,19070054,9654.23,SB FURNITURE
40,19086638,10193.09,KONCEPT FURNITURE
40,19090396,5929.49,KONCEPT FURNITURE
20,19081254,75600,POSH ATELIER
20,19081284,86400,POSH ATELIER
20,19096158,10700,SB FURNITURE
120,19081438,29600,POSH ATELIER
20,19110772,25400,CLICHE
40,19043174,8825.64,SB FURNITURE
20,19045920,21900,SB FURNITURE
20,19127774,27000,SB FURNITURE
20,19112922,8087.45,KONCEPT FURNITURE
20,19043178,9550.61,SB FURNITURE
20,19081438,28600,POSH ATELIER
20,19110739,7691.93,KONCEPT FURNITURE
20,19127231,12650,SB FURNITURE
100,19097665,29900,LE LUXE
20,19098063,16920,POSH ATELIER
40,19122933,4678.27,KONCEPT FURNITURE
40,19122933,4678.27,KONCEPT FURNITURE
40,19117412,7840.44,KONCEPT FURNITURE
40,19086638,10538.62,KONCEPT FURNITURE
40,19077421,10236.05,SB FURNITURE
40,19111260,8310.25,KONCEPT FURNITURE
60,19122934,4671.06,KONCEPT FURNITURE
20,19063489,6790,KONCEPT FURNITURE
60,19127231,11689.87,SB FURNITURE
20,19111259,8960,KONCEPT FURNITURE
40,19122934,5213,KONCEPT FURNITURE
40,19122933,5213,KONCEPT FURNITURE
40,19122933,5213,KONCEPT FURNITURE
40,19122933,5213,KONCEPT FURNITURE
60,19112922,8155.77,KONCEPT FURNITURE
20,19113842,22600,SB FURNITURE
20,19043174,10875,SB FURNITURE
